Natural Philosophy,Will,Science,Class2,Fly,Description,Ranged,Manipulation,Skills,UniqueMonster,subtype1,subtype5,Initiative,Type,Disable Device,id,Escape Artist,Swim,Occult,MR,Mythic,Class1,MT,Stealth,Bluff,Int,Politics,Knowledge (geography),subtype4,RacialMods,Str,Weaponry,Wis,AC_Flat-footed,Computer,Dexterity,subtype6,OtherGear,Appraise,Crafts,Willpower,Speed_Special,Climb,Class1_Lvl,Organization,Persuasion,Empathy,AC,Burrow_Speed,Base_Speed,Knowledge (history),Gear,Knowledge (nature),Profession,Larceny,Exoterica,Size,Armor,Linguistics,Heal,Knowledge (engineering),Speed_Land,Expression,subtype3,Animal Ken,Knowledge (planes),Sleight of Hand,Class2_Lvl,Knowledge (dungeoneering),Brawl,Fly_Speed,Melee,Drive,Wits,Perform,Alignment,Streetwise,Reach,Socialize,Knowledge (nobility),Name,Fort,Strength,Spellcraft,Athletics,Ride,CharacterFlag,Ref,subtype2,Integrity,Maneuverability,Composure,"Source
",Stamina,Intimidation,Medicine,Resolve,Feats,ClassArchetypes,Burrow,CR,Intelligence,Defense,Craft,AC_Touch,Dex,Health,Presence,Languages,Subterfuge,SQ,CofDRanged,Environment,VariantParent,Use Magic Device,Sense Motive,Handle Animal,Climb_Speed,AlternateNameForm,Treasure,Speed,Group,Investigation,Diplomacy,Academics,CofDMelee,Knowledge (arcana),Firearms,HP,Acrobatics,Disguise,XP,Knowledge (local),CompanionFlag,CompanionFamiliarLink,Space,Race,Survival,Intimidate,Con,Perception,Knowledge (religion),HD,Cha,Swim_Speed
0,+13 (+17 vs. mind-affecting effects),0,,0,,rock +10 (2d8+15),1,"Climb +29, Perception +26",0,giant,,4,humanoid,0,2216,0,0,0,0,0,,0,0,0,10,0,0,,+4 Perception,31,1,17,30,1,1,,,0,1,6,,1,,solitary or war party (1 jotund troll plus 2-5 hill giants or 3-12 ogres),0,0,30,,30,0,,0,0,0,0,20,4,0,0,0,1,1,,0,0,0,,0,1,,"club +20/+15/+10 (2d6+10/19-20), bite +15 (2d6+5 plus grab), claw +15 (1d8+5 plus grab)",0,3,0,CE,0,15,0,0,Jotund Troll,16,10,0,0,0,0,6,,1,,3,PFRPG Bestiary 3,9,0,0,3,"Awesome Blow, Great Fortitude, Improved Bull Rush, Improved Critical (club), Improved Initiative, Lightning Reflexes, Power Attack, Vital Strike",,0,15,1,3,0,7,8,29,1,Giant,0,,"[['rock ', 5]]",cold hills or mountains,,0,0,0,,,"standard (club, other treasure)",16,Troll,0,0,0,"[['club ', 5], [' bite ', 3], [' claw ', 2]]",0,1,216,0,0,"51,200",0,0,NULL,15,,0,0,29,1,0,16d8+144,6,
0,20,0,,0,,,7,"Bluff +37, Climb +45, Diplomacy +34, Escape Artist +35, Intimidate +37, Knowledge (arcana) +34, Knowledge (planes) +37, Knowledge (religion) +34, Perception +51, Sense Motive +43, Spellcraft +34, Stealth +31, Survival +39",0,chaotic,,14,outsider,0,2461,1,0,1,0,0,,0,1,1,24,0,0,extraplanar,+8 Perception,40,1,28,38,7,5,,,0,7,18,,1,,"solitary or troupe (Jubilex plus 2-8 ochre jellies, 1-4 gray oozes or 1-4 black puddings and 2-6 lesser ooze demons)",1,1,43,,30,0,,0,0,0,1,8,4,0,0,0,1,7,evil,0,1,0,,0,1,,slam +42 (2d6+22/19-20 plus 4d6 acid plus grab),0,9,0,CE,0,10,1,0,Jubilex,32,15,1,0,0,0,20,demon,1,,9,Tome of Horrors Complete,15,1,0,9,"Alertness, Cleave, Combat Reflexes, Critical Focus, Enlarge Spell, Great Cleave, Great Fortitude, Improved Critical (slam), Improved Initiative, Iron Will, Maximize Spell, Power Attack, Sickening Critical, Weapon Focus (slam)",,0,23,7,9,0,30,20,23,7,"Abyssal, Aquan, Common, Draconic, Giant, Infernal, Terran; telepathy 100 ft.",1,planar omniscience,,any (Abyss),,0,1,0,,,triple standard,25,Demon Lord,0,1,0,"[['slam ', 3]]",1,1,553,0,0,"820,000",0,0,NULL,10,,1,1,41,1,1,27d10+405,24,
0,10,0,,1,,,1,"Escape Artist +3, Fly +17, Intimidate +18, Perception +29, Sense Motive +3, Stealth +19",0,chaotic,,2,aberration,0,2701,1,0,0,0,0,,0,1,0,10,0,0,,,24,1,12,16,1,1,,,0,1,2,,0,,solitary or globe (2-5),0,1,17,,5,0,,0,0,0,0,8,4,0,0,0,1,1,extraplanar,0,0,0,,0,1,,4 tentacles +18 (1d8+7 plus 1d6 acid and poison),0,1,0,CE,0,10,0,0,Jubilex-touched Marsh Jelly,10,7,0,0,0,0,8,evil,1,average,1,Tome of Horrors Complete,5,1,0,1,"Alertness, Flyby Attack, Hover, Improved Initiative, Lightning Reflexes, Skill Focus (Perception), Stealthy, Weapon Focus (tentacle)",,0,11,1,1,0,10,12,13,1,telepathy 100 ft.,0,,,any (Abyss),,0,1,0,,,standard,13,Jelly,0,0,0,"[['4 tentacles ', 2]]",0,1,142,0,0,"12,800",0,0,NULL,10,,0,1,20,1,0,15d8+75,10,
0,11,0,,1,,,1,"Acrobatics +14 (+22 when jumping), Fly +7, Perception +24",0,,,5,magical beast,0,2106,0,0,0,0,0,,0,0,0,2,0,0,,"+12 Acrobatics, +8 Perception",37,0,16,28,1,2,,,0,1,6,,0,,solitary or pair,0,0,31,,50,0,,0,0,0,0,20,4,0,0,0,1,1,,0,0,0,,0,0,,"bite +31 (3d6+19/19-20/x3 plus grab), 2 talons +31 (1d8+13)",0,3,0,N,0,15 (20 with bite),0,0,Jubjub Bird,18,13,0,1,0,0,14,,5,poor,3,PFRPG Bestiary 3,6,0,0,3,"Blind-Fight, Cleave, Combat Reflexes, Dodge, Improved Critical (bite), Iron Will, Mobility, Power Attack, Run, Spring Attack",,0,15,1,4,0,11,15,26,1,,0,planar acclimation,,temperate or warm forests,,0,0,0,,,incidental,20,,0,0,0,"[['bite ', 5], [' 2 talons ', 2]]",0,0,230,1,0,"51,200",0,0,NULL,15,,0,0,22,1,0,20d10+120,13,
0,9,0,,0,,,1,,0,,,5,construct,0,5273,0,0,0,0,0,,0,0,0,-,0,0,,,36,1,18,26,1,1,,,0,1,8,,0,,solitary,0,0,26,,30,0,,0,0,0,0,40,4,0,0,0,1,1,,0,0,0,,0,1,,slam +24 (4d6+19 plus wounding),0,4,0,N,0,5,0,0,Juggernaut,5,13,0,0,0,0,5,,5,,4,PFRPG Bestiary 4,1,0,0,4,,,0,11,1,4,0,6,11,41,1,,0,"keyed domains (Death, War), shrine",,any,,0,0,0,,,none,19,,0,0,0,"[['slam ', 5]]",0,1,142,0,0,"12,800",0,0,NULL,20,,0,0,-,0,0,15d10+60,1,
0,14,0,,0,,,5,"Fly -7, Handle Animal +16, Heal +27, Intimidate +27, Knowledge (nature) +26, Knowledge (religion) +15, Perception +30, Sense Motive +27, Swim +22",0,aquatic,,6,magical beast,0,5274,0,1,0,8,1,,0,0,0,19,0,0,shapechanger,,38,0,20,37,4,1,,,0,4,10,,0,,solitary,0,1,38,,40,0,,1,0,0,1,60,4,0,1,0,1,5,mythic,1,0,0,,0,0,20,"bite +29 (4d8+14 plus grab and poison and pull or push), slam +29 (4d6+14)",0,5,0,N,0,30,0,0,Julunggali,22,14,0,0,0,0,18,extraplanar,5,average,5,PFRPG Bestiary 4,9,1,1,5,"Cleave, Combat ReflexesM, Great Cleave, Improved InitiativeM, Improved Iron Will, Improved Lightning Reflexes, Iron Will, Lightning ReflexesM, Power AttackM, Weapon Focus (bite), Weapon Focus (gore)",,1,21,4,5,0,5,13,69,5,"Celestial, Druidic, Sylvan; telepathy 100 ft.",0,"amphibious, change shape (any snake; polymorph), compression",,any land or water,NULL,0,1,1,,,standard,20,,0,0,0,"[['bite ', 5], [' slam ', 5]]",0,0,399,0,0,"409,600",0,0,NULL,30,,0,1,28,1,1,22d10+278,21,
0,7,0,,0,,mwk composite longbow +15/+10/+5 (3d6+8/19-20/x3),1,"Climb +12, Craft (bows) +8, Perception +15, Stealth +12 (+20 in forests), Survival +10",0,giant,,6,humanoid,0,2078,0,0,0,0,0,,0,1,0,10,0,0,,"+4 Climb, +8 Stealth in forests",26,1,14,20,1,4,,,0,1,4,,1,,"solitary, hunting party (2-9 plus 1-3 girallons), or tribe (10-40, plus 35% noncombatants, 1-3 druids or sorcerers of 2nd-5th level, 1 ranger or barbarian of 3rd-7th level, and 2-8 girallons)",0,0,24,,40,0,,0,0,0,0,20,4,0,0,0,1,1,,0,0,0,,0,1,,2 slams +17 (2d6+8),0,2,0,N,0,15,0,0,Jungle Giant,9,8,0,0,0,0,13,,5,,2,PFRPG Bestiary 3,4,0,0,2,"Deadly Aim, Improved Critical (longbow), Improved Precise Shot, Point-Blank Shot, Precise Shot, Rapid Shot, Skill Focus (Stealth), Weapon Focus (longbow)",,0,10,1,4,0,16,19,24,1,"Common, Giant",0,archery expert,"[['mwk composite longbow ', 5]]",warm forests,,0,0,0,,,"standard (masterwork composite longbow [+8 Str] with 40 arrows, other treasure)",17,Giant,0,0,0,"[['2 slams ', 3]]",0,1,127,0,0,"9,600",0,0,NULL,15,,1,0,19,1,0,15d8+60,11,
0,1,0,,0,,,1,,0,,,2,construct,0,5247,0,0,0,0,0,,0,0,0,-,0,0,,,18,0,11,19,1,1,,,0,1,2,,0,,solitary or gang (2-6),0,0,19,,30,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,0,,2 slam +8 (1d6+4 plus disease),0,1,0,N,0,5,0,0,Junk Golem,1,4,0,0,0,0,0,,5,,1,PFRPG Bestiary 4,1,0,0,1,,,0,4,1,1,0,9,9,6,1,,0,discorporate,,any,NULL,0,0,0,,,none,10,Golem,0,0,0,"[['2 slam ', 2]]",0,0,42,0,0,"1,200",0,0,NULL,5,,0,0,-,0,0,4d10+20,1,
0,1,0,,0,,,1,,0,,,2,plant,0,2706,0,0,0,0,0,,0,0,0,-,0,0,,,12,0,10,15,1,1,,,0,1,2,,0,,"solitary, patch (2-5), or bed (6-10)",0,0,15,,5,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,0,,6 vine leaves +4 (1d6+1 plus blood drain and grab),0,1,0,N,0,5,0,0,Jupiter Bloodsucker,7,1,0,0,0,0,-2,,5,,1,Tome of Horrors Complete,3,0,0,1,,,0,3,1,1,0,7,5,8,1,,0,,,temperate forests,,0,0,0,,,none,7,,0,0,0,"[['6 vine leaves ', 2]]",0,0,30,0,0,800,0,0,NULL,5,,0,0,16,0,0,4d8+12,10,
0,9,0,,1,,,1,"Fly +15, Handle Animal +11, Intimidate +14, Knowledge (arcana) +14, Perception +19, Stealth +21, Swim +26",0,water,,4,dragon,0,1519,0,1,1,0,0,,0,1,0,12,0,0,,+8 Swim,21,0,15,22,1,2,,,0,1,4,,0,,solitary,0,0,24,,60,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,0,150,"bite +16 (1d8+7), 2 claws +15 (1d6+5), 2 wings +10 (1d4+2)",0,2,0,CE,0,5 (10 with bite),0,0,Juvenile Black Dragon,11,5,0,0,0,0,9,,1,,2,d20pfsrd,4,1,0,2,"Alertness, Improved Initiative, Power Attack, Skill Focus (Stealth), Weapon Focus (bite)",,0,8,1,2,0,12,14,9,1,"Common, Draconic",0,"speak with reptiles, swamp stride, water breathing",,warm marshes,,0,0,1,,,triple,12,Chromatic Dragon,0,0,0,"[['bite ', 2], [' 2 claws ', 2], [' 2 wings ', 1]]",1,0,105,0,0,"4,800",0,0,NULL,5,,0,1,19,1,0,10d12+40,12,60
0,10,0,,1,,,2,"Bluff +17, Fly +10, Intimidate +17, Knowledge (local) +17, Perception +17, Spellcraft +17, Stealth +12, Survival +17",0,earth,,3,dragon,0,1528,0,0,0,0,0,,0,1,1,14,0,0,,,23,0,15,23,2,1,,,0,2,4,,0,,solitary,0,0,24,20,40,0,,0,0,0,0,8,4,0,0,0,1,2,,0,0,0,,0,0,,"bite +18 (2d6+9), 2 claws +17 (1d8+6), 2 wings +15 (1d6+3), tail slap +15 (1d8+9)",0,2,0,LE,1,5 (10 with bite),0,0,Juvenile Blue Dragon,12,6,1,0,0,0,9,,3,poor,2,d20pfsrd,4,1,0,2,"Combat Casting, Dazzling Display, Improved Initiative, Multiattack, Shatter Defenses, Weapon Focus (bite)",,1,10,2,2,0,10,12,12,2,"Auran, Common, Draconic",1,,,warm deserts,,0,0,0,,,triple SQ sound imitation,12,Chromatic Dragon,0,0,0,"[['bite ', 3], [' 2 claws ', 2], [' 2 wings ', 2], [' tail slap ', 2]]",0,0,126,0,0,"9,600",1,0,NULL,10,,1,1,19,1,0,12d12+48,14,
0,9,0,,1,,,2,"Bluff +15, Diplomacy +15, Fly +15, Heal +15, Linguistics +15, Perception +19, Sense Motive +19, Spellcraft +15",0,fire,,4,dragon,0,1564,0,0,0,0,0,,0,0,1,14,0,0,,,21,0,15,22,2,2,,,0,2,4,,0,,solitary,1,1,24,30,60,0,,0,0,0,0,5,4,1,1,0,1,2,,0,0,0,,0,0,,"bite +15 (1d8+7), 2 claws +15 (1d6+5), 2 wings +10 (1d4+2)",0,2,0,CG,0,5 (10 with bite),1,0,Juvenile Brass Dragon,11,5,1,0,0,0,9,,7,average,2,d20pfsrd,4,0,1,2,"Alertness, Flyby Attack, Hover, Improved Initiative, Spell Focus (Enchantment)",,1,8,2,2,0,12,14,9,2,"Common, Draconic, and 11 others",1,Move Sand,,warm deserts,,0,1,0,,,triple,12,Metallic Dragon,0,1,0,"[['bite ', 2], [' 2 claws ', 2], [' 2 wings ', 1]]",0,0,105,0,0,"4,800",0,0,NULL,5,,0,0,19,1,0,10d12+40,14,
0,12,0,,1,,,4,"Diplomacy +19, Fly +10, Handle Animal +16, Intimidate +19, Knowledge (arcana) +19, Perception +23, Sense Motive +23, Spellcraft +19, Stealth +12, Swim +29",0,water,,5,dragon,0,1573,0,1,1,0,0,,0,1,0,18,0,0,,+8 Swim,23,0,19,23,4,1,,,0,4,8,,0,,solitary,1,1,24,,40,0,,0,0,0,0,8,4,0,0,0,1,4,,0,0,0,,0,0,200,"bite +17 (2d6+9), 2 claws +17 (1d8+6), tail slap +15 (1d8+9), 2 wings +15 (1d6+3)",0,4,0,LG,0,5 (10 with bite),1,0,Juvenile Bronze Dragon,12,6,1,0,0,0,9,,9,poor,4,d20pfsrd,4,1,0,4,"Alertness, Cleave, Flyby Attack, Multiattack, Power Attack, Vital Strike",,0,10,4,4,0,10,12,12,4,"Aquan, Common, Draconic, Elven, Gnome",0,"change shape (animal or humanoid, polymorph), water breathing, wave mastery (40 min)",,temperate coastlines,,0,1,1,,,triple,12,Metallic Dragon,0,1,0,"[['bite ', 3], [' 2 claws ', 2], [' tail slap ', 2], [' 2 wings ', 2]]",1,0,126,0,0,"9,600",0,0,NULL,10,,0,1,19,1,0,12d12+48,18,
0,10,0,,1,,,3,"Bluff +17, Craft (traps) +21, Diplomacy +17, Fly +16, Perception +17 (+21 vs. traps), Perform (comedy) +14, Sense Motive +17, Stealth +16, Use Magic Device +17",0,earth,,5,dragon,0,1581,0,0,0,0,0,,0,1,1,16,0,0,,,21,0,17,23,3,2,,,0,3,6,,0,,solitary,1,1,25,,40,0,,0,0,0,0,5,4,0,0,0,1,3,,0,0,0,,0,0,150,"bite +16 (1d8+7/19-20), 2 claws +16 (1d6+5/19-20), 2 wings +11 (1d4+2)",0,3,0,CG,0,5,1,0,Juvenile Copper Dragon,11,5,0,0,0,0,9,,7,average,3,d20pfsrd,4,0,0,3,"Combat Expertise, Improved Critical (bite, claw), Improved Initiative, Improved Trip, Power Attack",,0,9,3,3,0,12,14,9,3,"Common, Draconic, Gnome, Halfling",1,trap master,,warm hills,,1,1,0,,,triple,12,Metallic Dragon,0,1,0,"[['bite ', 2], [' 2 claws ', 2], [' 2 wings ', 1]]",0,0,115,0,0,"6,400",0,0,NULL,5,,0,0,19,1,0,11d12+44,16,
0,15,0,,1,,,4,"Diplomacy +21, Fly +12, Heal +21, Knowledge (arcana) +21 , Knowledge (local) +21, Knowledge (religion) +21, Perception +25, Sense Motive +25, Spellcraft +21, Swim +33",0,fire,,5,dragon,0,1590,0,1,1,0,0,,0,0,0,18,0,0,,+8 Swim,27,1,19,25,4,1,,,0,4,8,,0,,solitary,1,1,26,,60,0,,0,0,0,1,8,4,0,1,0,1,4,,0,0,0,,0,1,200,"bite +21 (2d6+12), 2 claws +21 (1d8+8/19-20), tail slap +19 (1d8+12), 2 wings +19 (1d6+4)",0,4,0,LG,1,5 (10 with bite),1,0,Juvenile Gold Dragon,14,8,1,0,0,0,10,,9,poor,4,d20pfsrd,5,0,1,4,"Alertness, Critical Focus, Improved Critical (claw), Iron Will, Multiattack, Power Attack, Vital Strike",,0,12,4,4,0,10,12,13,4,"Celestial, Common, Draconic, Elven, Halfling",0,"change shape, detect gems, fast flight",,warm plains,,0,1,0,,,triple,14,Metallic Dragon,0,1,0,"[['bite ', 3], [' 2 claws ', 2], [' tail slap ', 2], [' 2 wings ', 2]]",1,1,161,0,0,"19,200",1,0,NULL,10,,0,0,21,1,1,14d12+70,18,60
0,8,0,,1,,,1,"Bluff +13, Fly +14, Intimidate +13, Knowledge (local) +13, Perception +16, Sense Motive +4, Stealth +14, Swim +25",0,water,,4,dragon,0,4795,0,1,0,0,0,,0,1,1,13,0,0,,,21,1,15,23,1,2,,,0,1,4,,0,,solitary,0,1,25,,60,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,,"2 claws +14 (1d6+5), bite +15 (1d8+7), 2 wings +14 (1d4+5)",0,2,0,NE,1,5 (10 with bite),0,0,Juvenile Gray Dragon,10,5,0,0,0,0,10,,2,average,2,Tome of Horrors 4,4,1,0,2,"Alertness, Improved Initiative, Lightning Reflexes, Multiattack, Weapon Focus (bite)",,0,7,1,2,0,12,14,9,1,"Common, Draconic Special Abilities",1,,,warm coastlines,,0,1,0,,,triple standard,12,Dragon,0,0,0,"[['2 claws ', 2], [' bite ', 2], [' 2 wings ', 1]]",0,1,94,0,0,"3,200",1,0,NULL,5,,0,1,19,1,0,9d12+36,13,
0,11,0,,1,,,2,"Fly +9, Knowledge (arcana) +16, Knowledge (nature) +16, Perception +20, Spellcraft +16, Stealth +11, Survival +16, Swim +28",0,air,,3,dragon,0,1537,0,1,1,0,0,,0,1,0,14,0,0,,+8 Swim,23,0,15,22,2,1,,,0,2,4,,0,,solitary,0,0,23,,40,0,,1,0,0,0,8,4,0,0,0,1,2,,1,0,0,,0,0,200,"bite +16 (2d6+9/19-20), 2 claws +16 (1d8+6), 2 wings +11 (1d6+3), tail slap +11 (1d8+9)",0,2,0,LE,0,5 (10 with bite),0,0,Juvenile Green Dragon,11,6,1,0,0,0,8,,3,,2,d20pfsrd,4,0,0,2,"Alertness, Cleave, Great Cleave, Improved Critical (bite), Iron Will, Power Attack",,0,9,2,2,0,10,12,12,2,"Common, Draconic, Elven",0,"water breathing, woodland stride",,temperate forests,,0,0,0,,,triple,12,Chromatic Dragon,0,0,0,"[['bite ', 3], [' 2 claws ', 2], [' 2 wings ', 2], [' tail slap ', 2]]",1,0,115,0,0,"6,400",0,0,NULL,10,,1,0,19,1,0,11d12+44,14,40
0,10,0,,1,,,2,"Acrobatics +14, Appraise +18,Bluff +18, Fly +15, Intimidate +18, Perception +18, Sense Motive +18, Spellcraft +18",0,Fire,,3,Dragon,0,1546,0,0,0,0,0,,0,0,1,14,0,0,,,27,0,15,28,2,1,,,1,2,4,,0,,solitary,0,1,29,,40,0,,0,0,0,0,8,4,0,0,0,1,2,,0,0,0,,0,0,200,"bite +22 (2d6+13), 2 claws +22 (1d8+9), 2 wings +19 (1d6+5), and tail +19 (1d8+13)",0,2,0,CE,0,5 (10 with bite),0,0,Juvenile Red Dragon,13,8,1,1,0,0,9,,1,,2,d20pfsrd,5,1,0,2,"Hover, Improved Initiative, Multiattack, Power Attack, Vital Strike, Weapon Focus (bite), Weapon Focus (claw)",,0,11,2,3,0,10,12,13,2,"Common, Draconic, Giant",1,,,warm mountains,,0,1,0,,,triple,14,Chromatic Dragon,1,0,0,"[['bite ', 3], [' 2 claws ', 2], [' 2 wings ', 2], [' and tail ', 2]]",0,0,149,1,0,"12,800",0,0,NULL,10,,0,1,21,1,0,13d12+65,14,
0,2,0,,0,,,1,"Fly -4, Perception +17",0,,,3,magical beast,0,5336,0,0,0,0,0,,0,0,0,2,0,0,,+8 Perception,14,1,13,13,1,2,,,0,1,2,,0,,pair or flock (3d4),0,0,15,,20,0,,0,0,0,0,8,4,0,0,0,1,1,,0,0,0,,0,1,40,"2 bites +7 (1d8+2), 2 talons +6 (1d6+2)",0,1,0,N,0,5,0,0,Juvenile Rukh,6,2,0,0,0,0,6,,5,poor,1,PFRPG Bestiary 4,2,0,0,1,"Flyby Attack, Snatch, Weapon Focus (bite)",,0,3,1,2,0,11,15,10,1,,0,,,warm mountains or deserts,NULL,0,0,0,,,incidental,9,Rukh,0,0,0,"[['2 bites ', 2], [' 2 talons ', 2]]",0,1,37,0,0,800,0,0,NULL,10,,0,0,14,1,0,5d10+10,11,
0,2,0,,0,,,1,"Perception +9, Stealth +10",0,,,2,magical beast,0,5348,0,0,0,0,0,,0,1,0,1,0,0,,"+4 Perception, +4 Stealth",8,0,13,15,1,1,,,0,1,2,,0,,solitary or nest (2-5),0,0,16,,20,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,0,,bite +4 (1d6-1 plus poison),0,1,0,N,0,5,0,0,Juvenile Seps,5,1,0,0,0,0,4,,5,,1,PFRPG Bestiary 4,2,0,0,1,"Improved Initiative, Weapon Finesse",,0,2,1,1,0,11,13,7,1,,0,liquefaction (see seps),,temperate or warm deserts or forests,NULL,0,0,0,,,incidental (acid-proof items),7,Seps,0,0,0,"[['bite ', 2]]",0,0,22,0,0,600,0,0,NULL,5,,0,0,14,1,0,3d10+6,6,
0,15,0,,0,,,4,"Appraise +21, Bluff +21, Diplomacy +25, Fly -5, Intimidate +25, Knowledge (arcana) +21, Knowledge (history) +21, Knowledge (nobility) +21, Perception +21, Sense Motive +21, Spellcraft +21",0,,,5,dragon,0,4465,0,0,1,0,0,,0,0,1,18,1,0,,,27,1,19,25,4,1,,,1,4,8,,0,,solitary,1,1,26,,50,1,,0,0,0,0,8,4,0,0,0,1,4,,0,0,0,,0,1,,"bite +22 (2d6+12/19-20), 2 claws +21 (1d8+8), gore +21 (1d8+12), tail slap +19 (1d8+12)",0,4,0,N,0,5 (10 with bite and gore),1,1,Juvenile Sovereign Dragon,14,8,1,0,0,0,12,,5,poor,4,d20pfsrd,5,1,0,4,"Improved Critical (bite), Improved Initiative, Iron Will, Lightning Reflexes, Multiattack, Persuasive, Weapon Focus (bite)",,0,12,4,4,0,10,12,13,4,"Auran, Celestial, Common, Draconic, Infernal",1,"change shape, dogmatic discordance",,any mountains,,0,1,0,,,triple,14,Imperial Dragon,1,1,1,"[['bite ', 3], [' 2 claws ', 2], [' gore ', 2], [' tail slap ', 2]]",1,1,161,0,0,"19,200",0,0,NULL,10,,0,1,21,1,0,14d12+70,18,
0,7,0,,1,,,1,"Fly +14, Intimidate +12, Perception +15, Spellcraft +12, Stealth +14, Swim +25",0,cold,,3,dragon,0,1555,0,1,0,0,0,,0,1,0,10,0,0,,+8 Swim,21,1,13,21,1,2,,,0,1,2,,0,,solitary,0,0,23,30,30,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,,"bite +15 (1d8+7), 2 claws +14 (1d6+5), 2 wings +9 (1d4+2)",0,1,0,CE,0,5,0,0,Juvenile White Dragon,10,5,1,0,0,0,8,,1,average,1,d20pfsrd,4,1,0,1,"Alertness, Flyby Attack, Improved Initiative, Power Attack, Weapon Focus (bite)",,1,7,1,2,0,12,14,9,1,Draconic,0,"icewalking, ice shape",,cold mountains,,0,0,0,,,triple,12,Chromatic Dragon,0,0,0,"[['bite ', 2], [' 2 claws ', 2], [' 2 wings ', 1]]",0,1,94,0,0,"3,200",0,0,NULL,5,,0,1,19,1,0,9d12+36,10,60
0,5,0,,1,,shortbow +6 (1d4-2),3,"Acrobatics +9, Bluff +8, Escape Artist +9, Fly +19, Knowledge (nature) +7, Perception +7, Sense Motive +7, Stealth +13",0,,,6,fey,0,4982,1,0,0,0,0,,0,1,1,15,0,0,,,7,0,14,12,2,4,,,0,2,4,,0,,"solitary, gang (2-4), or band (6-11)",0,1,17,,30,0,,1,0,0,0,4,4,0,0,0,1,3,,1,0,0,,0,0,,short sword +6 (1d4-2),0,2,0,CN,0,5,0,0,Jynx,1,1,0,1,0,0,7,,4,perfect,2,Tome of Horrors 4,1,0,0,2,"Dodge, Weapon FinesseB",,0,2,2,5,0,16,18,5,3,"Common, Sylvan",1,,"[['shortbow ', 1]]",temperate forests,NULL,0,1,0,,,"standard (short sword, shortbow, other treasure)",10,,0,0,0,"[['short sword ', 1]]",0,0,9,1,0,600,0,0,NULL,5,,0,0,12,1,0,2d6+2,16,
0,11,0,,1,,ray +16 ranged touch (by spell),2,"Fly +9, Heal +16, Intimidate +16, Knowledge (planes) +19, Knowledge (religion) +19, Perception +20, Sense Motive +16, Stealth +19",0,extraplanar,,7,outsider,0,1270,0,0,0,0,0,,0,1,0,12,0,0,,"+4 Knowledge (planes), +4 Knowledge (religion), +4 Perception",14,0,15,18,1,5,,,0,1,4,,0,,"solitary, pair, or flight (3-8)",0,1,24,,30,0,,0,0,0,1,5,4,0,1,0,1,2,,0,1,0,,0,0,90,"+1 ghost touch spear +14/+9/+4 (1d8+4/x3 plus 1d6 fire), bite +8 (1d6+1 plus 1d6 fire)",0,2,0,N,0,5,0,0,Jyoti,11,2,0,0,0,0,8,,5,,2,PFRPG Bestiary 2,4,1,1,2,"Combat Casting, Dodge, Flyby Attack, Iron Will, Mobility, Wind Stance",,0,9,1,5,0,16,20,9,2,"Aquan, Auran, Common, Ignan, Terran",0,,"[['ray ', 5]]",any (Positive Energy Plane),,0,1,0,,,"double (+1 ghost touch spear, other treasure)",12,,0,0,0,"[['1 ghost touch spear ', 5], [' bite ', 2]]",0,0,104,0,0,"6,400",0,0,NULL,5,,0,1,19,1,1,11d10+44,15,
0,10,0,,0,,,1,"Acrobatics +30, Intimidate +25, Perception +31, Stealth +12, Survival +11",0,chaotic,,7,outsider,0,3566,0,0,0,0,0,,0,1,0,6,0,0,swarm,,10,0,13,9,1,6,,,0,1,2,,0,,"solitary, patrol (1 swarm with 1 flesh mansion and 1d4 carrionstorms), or gang (1d3 patrols)",0,0,16,,30,0,,0,0,0,0,20,4,0,0,0,1,1,extraplanar,0,0,0,,0,0,,"swarm (5d6 plus dimensional snare and distraction), 2 slams +19 (5d6)",0,1,0,CE,0,0 (10 with slam),0,0,Kakuen-taka,17,1,0,1,0,0,20,evil,1,,1,Inner Sea Bestiary,3,1,0,1,"Ability Focus (consume flesh), Dodge, Great Fortitude, Improved Initiative, Improved Iron Will, Iron Will, Lightning Reflexes, Run, Skill Focus (Perception), Step Up, Toughness",,0,14,1,7,0,15,23,23,1,Abyssal,0,,,any (the Worldwound),,0,0,0,,,incidental,12,,0,0,0,"[[' 2 slams ', 5]]",0,0,199,1,0,"38,400",0,0,NULL,15,,1,1,16,1,0,21d10+84,13,
